S.No,state_code,latitude,longitude,zip_code,city,name,labels,founded_at,closed_at,period,first_funding_at,last_funding_at,Funding period,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,total_rounds,avg_participants,is_top500,status
564,CA,37.406914,-122.09037,94043,Mountain View,Skyrider,0,01-01-2003,10/15/2008,2114,10/23/2006,03-05-2008,499,4,5,2,4,2,2,17000000,2,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,closed
565,NY,40.750519,-73.993494,10001,New York,SkillSlate,1,01-01-2009,12/31/2013,1825,10/20/2010,10/20/2010,0,1.8,1.8,1.9151,1.9151,8,1,1100000,1,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,acquired
566,KY,38.046407,-84.497039,40507,Lexington,AwesomeTouch,1,7/26/2010,12/31/2013,1254,4/30/2010,06-01-2011,397,-0.2384,0.8493,0.9014,0.9014,3,4,59700,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,acquired
567,CA,37.814202,-122.477959,94025,Menlo Park,Syncplicity,1,11-03-2008,12/31/2013,1884,10/31/2008,10/31/2008,0,-0.0082,-0.0082,2.9726,3.7041,12,1,2350000,3,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,acquired
568,VA,38.87804,-77.436151,22031,Chantilly,Fortisphere,0,01-01-2006,05-01-2010,1581,11/19/2007,11/19/2007,0,2,2,1,1,2,1,10000000,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,closed
569,CA,37.424298,-122.139809,94306,Palo Alto,PlayerDuel,0,01-01-2011,05-01-2013,851,09-05-2011,6/13/2012,282,1,1,0,0,2,2,21189,1,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,closed
570,MA,42.3988661,-71.253781,2451,Waltham,Aveksa,1,01-01-2004,12/31/2013,3652,6/14/2006,2/25/2009,987,2.4521,5.1562,7.6712,8.2219,7,3,28000000,2,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,2.6667,1,acquired
571,CA,37.386778,-121.966277,95054,Santa Clara,PANTA Systems,0,01-01-2002,2/14/2011,3331,05-01-2005,05-01-2005,0,3,3,0,0,0,1,9500000,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,closed
572,CA,37.352313,-121.967982,95054,Santa Clara,Beceem Communications,1,10-01-2003,12/31/2013,3744,6/30/2005,4/22/2009,1392,1.7479,5.5616,2.2548,2.2548,5,3,69600000,1,1,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,7.6667,1,acquired
573,VA,38.919954,-77.212493,22102,McLean,Trust Digital,1,03-01-2003,12/31/2013,3958,11-04-2005,7/29/2009,1363,2.6822,6.4164,2.8411,7.2356,11,3,23500000,2,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,3.6667,1,acquired
574,OR,45.413842,-122.725662,97035,Lake Oswego,Sabrix,1,01-01-2002,12/31/2013,4382,6/21/2006,6/21/2006,0,4.4712,4.4712,6.7534,6.7534,6,1,13000000,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,acquired
575,NY,40.73901,-73.997259,10011,New York,Panther Express,1,01-01-2005,12/31/2013,3286,7/25/2006,2/27/2008,582,1.5616,3.1562,3,3.4959,8,2,21750000,2,0,1,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,1,acquired
576,PA,40.602206,-75.471279,18106,Allentown,T-Networks,0,01-01-2000,09-06-2011,4266,2/28/2005,2/28/2005,0,5,5,0,0,0,1,5750000,0,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,1,closed
577,ME,42.645342,-71.234547,1876,Tewksbury,BlueNote Networks,1,01-01-2005,12/31/2013,3286,9/26/2005,03-06-2006,161,0.7342,1.1753,0.1616,0.1616,1,2,23400000,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2.5,1,acquired
578,CA,37.486571,-122.229161,94063,Redwood City,Predictify,0,03-01-2007,08-01-2009,884,3/25/2008,3/25/2008,0,1,1,1,4,4,1,4300000,3,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,closed
579,TX,30.384453,-97.709809,78746,Austin,BreakingPoint Systems,1,8/28/2005,12/31/2013,3047,11-12-2007,4/22/2010,892,2.2082,4.6521,-0.6548,-0.6548,1,2,20000000,1,0,0,0,1,security,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,1,acquired
580,CA,37.3777985,-121.9744545,95054,Santa Clara,OptiMedica,1,01-01-2004,12/31/2013,3652,3/26/2008,05-10-2013,1871,4.2356,9.3616,5.0055,5.0055,16,2,51000000,1,1,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3.5,1,acquired
581,MA,42.241765,-71.166164,2026,Dedham,Metatomix,1,01-01-2000,12/31/2013,5113,09-08-2003,2/17/2010,2354,3.6877,10.137,3.0027,3.0027,2,4,27101994,1,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,4.6667,1,acquired
582,CA,37.320309,-122.05004,95014,Cupertino,Neterion,1,01-01-2001,12/31/2013,4747,2/24/2006,2/24/2006,0,5.1507,5.1507,4.0027,4.0027,6,1,6480000,1,1,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,1,acquired
583,CA,37.477037,-122.15164,94085,Sunnyvale,Schooner Information Technology,1,05-01-2007,12/31/2013,2436,10-01-2007,7/24/2009,662,0.4192,2.2329,2.2329,4.337,8,2,35000000,2,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,2.5,1,acquired
584,MA,42.358956,-71.054776,2109,Boston,Swaptree Inc.,0,01-01-2010,05-01-2013,1216,07-01-2006,5/25/2010,1424,-4,0,-1,0,5,3,11300000,2,0,0,1,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,closed
585,GA,33.956215,-83.987962,30043,Lawrenceville,Nalace Corporation,0,01-01-2012,05-01-2013,486,4/19/2012,4/19/2012,0,0,0,0,0,1,1,19000,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,closed
586,NJ,40.728158,-74.077642,7302,Jersey City,Quidsi,1,01-01-2005,12/31/2013,3286,09-01-2006,4/20/2010,1327,1.6658,5.3014,5.8356,8.3534,27,6,78500000,3,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,4,3.4,1,acquired
587,NY,40.730646,-73.986614,10012,NYC,spotdock,0,11/15/2011,06-01-2013,564,01-10-2012,01-10-2012,0,0,0,0,0,4,1,600000,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,closed
588,MD,38.97864,-76.492786,21401,Annapolis,Netcordia,1,01-01-2000,12/31/2013,5113,6/28/2005,7/31/2006,398,5.4932,6.5836,6.7534,6.7534,3,2,13000000,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,1.5,1,acquired
589,CA,37.386665,-122.084171,94040,Mountain View,SearchMe,0,07-01-2005,10/21/2009,1573,07-01-2005,05-01-2008,1035,0,3,3,4,7,5,43600000,3,1,0,0,0,search,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,4,3,1,closed
590,CA,37.776246,-122.4179223,94103,San Francisco,Yammer,1,09-10-2008,12/31/2013,1938,1/19/2009,2/29/2012,1136,0.3589,3.4712,3.3397,5.1918,38,5,142000000,3,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,4,5.2,1,acquired
591,CA,37.406914,-122.09037,94043,Mountain View,Clever Sense,1,04-11-2008,12/31/2013,2090,6/17/2010,08-01-2011,410,2.1836,3.3068,2.726,3.5425,6,2,2000000,2,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1.5,1,acquired
592,TX,30.354768,-97.798152,78730,Austin,AlterPoint,1,01-01-2001,12/31/2013,4747,01-01-2003,1/17/2005,747,2,4.0466,6.0027,6.0027,4,3,26800000,1,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,3,1,acquired
593,CA,37.261986,-121.784279,95138,San Jose,Shocking Technologies,0,01-01-2006,04-01-2013,2647,4/17/2007,5/21/2012,1861,1,6,0,0,2,6,55900000,1,1,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3,3.2,1,closed
594,CA,37.386665,-122.084171,94040,Mountain View,Ribbit,1,2/23/2005,12/31/2013,3233,10-01-2006,12/17/2007,442,1.6027,2.8137,3.4301,7.411,14,2,11000000,3,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,acquired
595,CA,37.386778,-121.966277,95054,Santa Clara,StorSimple,1,01-01-2009,12/31/2013,1825,06-01-2009,6/23/2011,752,0.4137,2.474,3,3,19,3,31500000,1,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,3,3.3333,1,acquired
596,DC,38.894955,-77.036646,20009,Washington,NationalField,1,06-12-2009,12/31/2013,1663,10/30/2012,10/30/2012,0,3.3863,3.3863,-0.0301,4.4274,4,1,1500000,2,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,acquired
597,NY,40.729839,-73.991781,10003,New York,Tripl,0,5/17/2011,07-01-2013,776,5/20/2011,07-09-2012,416,0,1,0,1,5,3,900000,3,0,1,0,0,social,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.5,1,closed
598,CA,37.2615879,-121.9578487,95008,Campbell,Sadra Medical,1,01-01-2003,12/31/2013,4017,6/17/2004,5/22/2009,1800,1.4603,6.3918,6.4192,6.4192,4,3,58000000,1,1,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,3,5,1,acquired
599,MA,42.485102,-71.211568,1803,Burlington,expressor software,1,01-01-2007,12/31/2013,2556,07-01-2007,12/19/2011,1632,0.4959,4.9671,1,4.5123,10,4,29050000,2,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2.6667,1,acquired
600,NV,36.170538,-115.101942,89101,Las Vegas,NSFW Corporation,1,01-01-2011,12/31/2013,1095,10-05-2011,6/14/2013,618,0.7589,2.4521,2.1644,2.9014,3,2,250000,2,0,0,0,0,news,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.5,1,acquired
601,CA,37.386778,-121.966277,95054,Santa Clara,Azaire Networks,0,01-01-2003,12/29/2011,3284,8/25/2006,8/25/2006,0,4,4,0,0,2,1,21000000,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,closed
602,NY,40.907974,-73.84179,10016,New York,Quigo,1,01-01-2000,12/31/2013,5113,03-01-2004,06-07-2007,1193,4.1671,7.4356,0,0,25,2,35000000,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,3.5,1,acquired
603,CA,37.779281,-122.419236,94105,San Francisco,Weatherista,0,8/16/2010,09-01-2012,747,8/15/2010,8/15/2010,0,0,0,0,0,2,1,500000,1,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,closed
604,TX,32.997114,-96.676137,75082,Richardson,Navini Networks,1,01-01-2000,12/31/2013,5113,08-10-2005,6/21/2006,315,5.611,6.474,4.0027,4.0027,3,2,30920000,1,0,0,0,1,public_relations,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.5,1,acquired
605,CA,37.409147,-122.015463,94089,Sunnyvale,VirtualLogix,1,01-01-2002,12/31/2013,4382,01-01-2004,01-12-2010,2203,2,8.0356,6.5863,6.5863,9,4,29288979,1,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,2.6667,1,acquired
606,MA,42.6555302,-71.1455618,1810,Andover,Exit41,0,01-01-1999,05-01-2013,5234,02-04-2007,05-12-2011,1558,8,12,12,12,11,4,24200000,2,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,2.3333,1,closed
607,CA,37.351894,-122.085807,94024,Los Altos,SezWho,1,10-01-2006,12/31/2013,2648,10-01-2007,10-01-2007,0,1,1,1.2521,5.2548,4,1,1000000,3,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,acquired
608,MN,44.912723,-93.499059,55343,Minnetonka,Jobs2Web,1,01-01-2003,12/31/2013,4017,01-01-2004,1/21/2006,751,1,3.0575,5.4192,5.4192,3,2,5550000,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,acquired
609,CA,37.4063024,-122.1088743,94040,Mountain View,HighlightCam,0,7/27/2009,10/30/2013,1556,06-01-2009,11/29/2011,911,0,2,0,2,8,2,3000000,3,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3.5,1,closed
610,CA,37.391642,-122.093935,94040,Mountain View,MerchantCircle,1,10-01-2005,12/31/2013,3013,06-05-2006,09-01-2007,453,0.6767,1.9178,4.9781,6.6548,13,2,14300000,3,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,4.5,1,acquired
611,CA,32.901049,-117.192656,92121,San Diego,Helicomm,0,01-01-2002,3/15/2013,4091,3/21/2006,3/21/2006,0,4,4,0,0,0,1,1000000,0,1,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,closed
612,CA,37.417002,-122.07871,94043,Mountain View,Kace networks,1,01-01-2003,12/31/2013,4017,7/25/2005,5/22/2006,301,2.5644,3.389,8.1452,8.1452,7,2,11000000,1,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1.5,1,acquired
613,NY,40.730646,-73.986614,10014,New York,Thwapr,0,01-01-2007,7/20/2013,2392,01-01-2009,01-01-2010,365,2,3,2,4,7,2,2000000,3,0,1,0,0,photo_video,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,closed
614,CA,40.234451,-111.658656,94103,San Francisco,Zinch,1,02-01-2007,12/31/2013,2525,12-01-2007,10/20/2009,689,0.8301,2.7178,4.2466,4.7918,17,2,5000000,2,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,acquired
615,CA,37.320309,-122.05004,95014,Cupertino,Cloud.com,1,01-01-2008,12/31/2013,2191,01-01-2010,01-01-2010,0,2.0027,2.0027,3.6603,4.0795,12,1,11000000,2,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,acquired
616,CA,37.445667,-122.166911,94063,Redwood City,"Wildfire, a division of Google",1,07-01-2008,12/31/2013,2009,12-01-2008,12-01-2011,1095,0.4192,3.4192,3.6027,4.8521,19,4,14100000,4,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,2.25,1,acquired
617,CA,34.062504,-118.354605,90036,Los Angeles,Authenticlick,0,08-05-2005,01-01-2009,1245,02-01-2006,02-01-2006,0,0,0,2,2,8,1,5000000,1,1,0,0,0,search,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,closed
618,WA,45.630695,-122.674456,98665,Vancouver,Idooble,0,01-01-2009,01-01-2012,1095,01-01-2009,08-01-2010,577,0,2,0,0,1,2,400000,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,closed
619,CA,37.658313,-122.391032,94080,South San Francisco,BioSeek,1,01-01-2000,12/31/2013,5113,5/23/2007,5/23/2007,0,7.3945,7.3945,4.0027,4.0027,4,1,10000000,1,1,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,acquired
620,MA,42.405685,-71.255857,2451,Waltham,xkoto,0,01-01-2005,10-01-2011,2464,11-01-2005,1/26/2009,1182,1,4,2,2,3,3,11035000,1,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1.6667,1,closed
621,MA,42.4717204,-71.2621435,2421,Lexington,Coradiant,1,01-01-2000,12/31/2013,5113,8/22/2005,8/22/2005,0,5.6438,5.6438,8.0055,11.3288,9,1,12700000,2,0,0,1,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,1,acquired
622,CA,39.78373,-100.445882,94566,Pleasanton,QuantaLife,1,01-01-2008,12/31/2013,2191,12/13/2010,7/22/2011,221,2.9507,3.5562,0,0,3,2,20757182,1,1,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,acquired
623,CA,37.404044,-121.978956,95054,Santa Clara,BroadLight,1,06-01-2000,12/31/2013,4961,11/17/2005,09-11-2007,663,5.4658,7.2822,10.5918,10.5918,5,3,27000000,1,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,acquired
624,NY,40.7445343,-73.9874008,10016,New York,BBE,1,04-01-2004,12/31/2013,3561,01-01-2008,01-01-2008,0,3.7534,3.7534,5.5425,6.7562,7,1,10000000,3,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,acquired
625,CA,33.923916,-118.39665,90245,El Segundo,TelASIC Communications,0,01-01-2001,12/24/2009,3279,3/22/2005,3/22/2005,0,4,4,0,0,4,1,26000000,0,1,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,1,closed
626,CT,44.671539,-70.144101,6032,Farmington,LegiTime Technologies,0,01-01-2005,9/15/2010,2083,03-01-2007,12/15/2009,1020,2,5,0,0,2,2,4000000,0,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,closed
627,CA,37.377787,-122.029217,94086,Sunnyvale,Mobius Microsystems,1,01-01-2004,12/31/2013,3652,1/31/2006,12-10-2007,678,2.0849,3.9425,-3,-3,3,2,20220000,1,1,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,3,1,acquired
628,NY,40.717248,-74.002662,10013,New York,Boonty,1,03-01-2001,12/31/2013,4688,07-07-2005,07-07-2005,0,4.3534,4.3534,6.1699,9.0904,7,1,10000000,3,0,1,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4,1,acquired
629,NY,40.7434025,-73.9890857,10010,New York,B-Side Entertainment,0,04-07-2005,03-01-2010,1789,10-11-2006,11/14/2008,765,2,4,1,4,8,2,7350000,3,0,1,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,4.5,1,closed
630,CA,37.288136,-121.79765,95138,San Jose,Taggstr,0,07-01-2009,07-01-2013,1461,04-07-2010,04-07-2010,0,1,1,0,0,1,1,50000,1,1,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,closed
631,NY,40.7394115,-73.9895748,10010,New York,Fashism,0,01-01-2009,9/27/2013,1730,11/19/2010,11/19/2010,0,2,2,2,3,5,1,1000000,3,0,1,0,0,fashion,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7,1,closed
632,CA,37.39972,-122.108306,94040,Mountain View,Goodmail Systems,0,01-01-2003,01-01-2012,3287,10/17/2005,01-12-2009,1183,3,6,8,8,16,4,45000000,2,1,0,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,2,1,closed
633,CA,32.877656,-117.210595,92121,San Diego,Nirvanix,0,07-01-2007,10/15/2013,2298,9/18/2007,05-03-2012,1689,0,5,0,6,22,5,70000000,5,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,3,4.2,1,closed
634,WA,47.6447802,-122.325878,98102,Seattle,LookStat,0,01-01-2008,5/29/2012,1610,4/23/2009,4/23/2009,0,1,1,1,1,3,1,500000,2,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,closed
635,CA,37.779281,-122.419236,94133,San Francisco,Sweepery,0,08-01-2008,6/29/2011,1062,09-01-2008,12-01-2009,456,0,1,0,0,6,2,500000,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,closed
636,TX,30.306591,-97.826727,78746,Austin,Luminary Micro,1,01-01-2004,12/31/2013,3652,02-01-2005,8/23/2007,933,1.0877,3.6438,3.4986,3.4986,2,3,44000000,1,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,4,1,acquired
637,CO,39.5604863,-104.8656251,80112,Englewood,ZettaCore,0,01-01-1999,01-04-2012,4751,05-11-2009,05-11-2009,0,10,10,6,6,4,1,21000000,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,closed
638,CA,34.083228,-118.341449,90038,Los Angeles,Clicker,1,01-01-2009,12/31/2013,1825,9/15/2009,2/18/2010,156,0.7041,1.1315,1.4493,2.2055,12,2,19000000,2,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,3.5,1,acquired
639,CA,39.78373,-100.445882,94025,Menlo Park,iKoa,0,01-01-2006,07-01-2012,2373,06-05-2007,7/16/2010,1137,1,5,0,0,0,3,18700000,0,1,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,1,closed
640,CA,37.626166,-122.411025,94066,San Bruno,SocialShield,1,09-01-2009,12/31/2013,1582,10-05-2010,10-05-2010,0,1.0932,1.0932,1.6137,2.1671,6,1,10000000,2,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,1,acquired
641,FL,28.032975,-82.64611,33635,Tampa,LeisureLogix,0,08-01-2006,09-04-2012,2226,01-01-2007,01-01-2007,0,0,0,0,0,5,3,5900000,0,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,closed
642,MA,37.237937,-121.974591,1752,Marlborough,Storwize,1,01-01-2004,12/31/2013,3652,06-06-2007,04-02-2008,301,3.4301,4.2548,6.0055,6.4219,13,2,28000000,2,0,0,1,0,other,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,2,1,acquired
643,NH,42.7370219,-71.4872976,3062,Nashua,AutoVirt,0,01-01-2007,02-01-2012,1857,01-01-2007,5/24/2011,1604,0,4,3,4,5,7,24300000,2,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,1,closed
644,CA,37.384717,-122.081625,94040,Mountain View,Loopt,1,01-01-2005,12/31/2013,3286,06-01-2005,05-03-2010,1797,0.4137,5.337,5.5205,7.189,21,4,32006000,3,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,3,1.6667,1,acquired
645,CA,37.3169065,-122.0497023,95014,Cupertino,Blue Lane Technologies,1,01-01-2002,12/31/2013,4382,02-01-2005,02-01-2005,0,3.0877,3.0877,1,1,4,1,13400000,1,1,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,acquired
646,CA,37.7819267,-122.3932389,94107,San Francisco,Socialcast,1,06-01-2005,12/31/2013,3135,04-06-2009,3/31/2010,359,3.8493,4.8329,4.9644,7.2575,18,3,9400000,3,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,1.5,1,acquired
647,CO,40.0186313,-105.2764361,80302,Boulder,Collective Intellect,1,01-01-2005,12/31/2013,3286,02-01-2006,12-07-2012,2501,1.0849,7.937,3,7.4301,10,6,15324624,3,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2,2.5,1,acquired
648,WA,47.603832,-122.330062,98121,Seattle,Wavii,1,03-01-2009,12/31/2013,1766,07-01-2010,07-01-2010,0,1.3342,1.3342,2.3726,4.1562,3,1,2000000,2,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,acquired
649,CA,37.775196,-122.419204,94103,San Francisco,Seesmic,1,06-01-2007,12/31/2013,2405,11-01-2007,02-01-2011,1188,0.4192,3.674,0.8932,5.2767,24,3,16000000,4,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,5.6667,1,acquired
650,MN,44.950404,-93.101503,55113,Saint Paul,Apnex Medical,0,01-01-2006,05-01-2013,2677,12-02-2009,9/24/2012,1027,4,7,0,0,3,3,44000000,0,0,0,0,0,medical,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,2.3333,1,closed
651,PA,39.952399,-75.16359,19103,Philadelphia,MobileReactor,0,01-01-2010,07-01-2013,1277,10/24/2011,6/15/2012,235,2,2,1,1,2,2,1175000,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,closed
652,CA,37.661002,-121.897829,94566,Pleasanton,Echopass Corporation,1,01-01-2000,12/31/2013,5113,10/30/2006,04-07-2010,1255,6.8329,10.2712,13.011,13.011,22,2,9000000,1,1,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,acquired
653,CA,32.7154,-117.1565,92128,San Diego,ID Analytics,1,01-01-2002,12/31/2013,4382,05-01-2002,5/16/2007,1841,0.3288,5.3726,9.0055,9.0055,9,3,35150000,1,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,3,1,acquired
654,MA,42.504817,-71.195611,1803,Burlington,Vela Systems,1,01-01-2005,12/31/2013,3286,05-01-2006,09-02-2010,1585,1.3288,5.6712,2.4959,5.6712,4,3,12000000,2,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2.6667,1,acquired
655,CA,37.396023,-122.03311,94085,Sunnnyvale,FlowCardia,1,01-01-2002,12/31/2013,4382,8/30/2007,8/30/2007,0,5.663,5.663,5.0027,5.0027,4,1,30000000,1,1,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,9,1,acquired
656,CA,37.537542,-122.327609,94403,San Mateo,Bizanga,1,01-01-2003,12/31/2013,4017,2/17/2009,2/17/2009,0,6.1342,6.1342,7.1726,7.1726,5,1,8000000,1,1,0,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,acquired
657,CA,37.782978,-122.394517,94107,San Francisco,Transpond,1,01-01-2007,12/31/2013,2556,02-04-2009,02-04-2009,0,2.0959,2.0959,2.2822,3.1699,6,1,4100000,3,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,acquired
